id,name,short desc,x coordina,y coordina,elevation,type,descriptio,type of se,remains,keywords,url
DN_SIT1995,The Hydreuma,"Small fort near the Mons Claudianus main site, 1 km to the SW of the Mons Claudianus main fort.",33.478499999999997,26.805099999999999,"734",archaeological site,"Small fort near the Mons Claudianus main site, 1 km to the SW of the Mons Claudianus main fort.The name was given by Schweinfurth, due to the presence of several tanks inside the enclosure (although there is no well, which is, normally, the condition of","fort;habitation;place of worship","enclosure(s);dwelling;tank(s);dump, midden;small reservoir(s);chapel(s), temple(s)","[""archaeobotanical remains"",""chapel(s), temple(s)"",""dump, midden"",""dwelling"",""enclosure(s)"",""fort"",""granite"",""habitation"",""place of worship"",""pottery (indeterminate function)"",""small reservoir(s)"",""tank(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT1995
DN_SIT0203,Tum,"Small site discovered by the University of Delaware, between Shenshef and Hitan Rayan",35.387599999999999,23.776700000000002,"176",archaeological site,"Small site discovered by the University of Delaware, between Shenshef and Hitan Rayan.The site is composed of two buildings that, according to the archaeologists, are well built, on the north slope of the Wadi Tum.The surface pottery is Late Roman but",habitation,dwelling,"[""dwelling"",""habitation"",""pottery (indeterminate function)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0203
DN_SIT0206,Umm Arbain,"Possible New Kingdom settlements, but they are poorly dated",34.735333333333003,24.963055555556000,"321",archaeological site,"Possible New Kingdom settlements, but they are poorly dated (Klemm, Klemm 2013, p. 212, under the name ""Wadi Faraon"").The University of Delaware visited the site in 1997. They saw a small settlement, possibly of the Late Roman period, and an Early Medi",habitation,"dwelling;working facilities","[""dwelling"",""gold"",""habitation"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0206
DN_SIT0207,Umm Balad,Roman fort and quarries,33.291330000000002,27.147539999999999,"555",archaeological site,"Umm Balad is 5km from Badia, and hosts one of the best-preserved forts of the northern part of the desert (up to 6m high), according to Scaife.It is located near two diorite quarries, the stones of which were used in Rome from the reign of Domitian (Gno","extraction site;fort;isolated structure;tomb(s)","quarry front(s);dwelling;forge(s);tank(s);enclosure(s);chapel(s), temple(s);inscription(s);dump, midden;small reservoir(s);bathing facilities;tower(s);tomb(s)","[""archaeobotanical remains"",""archaeozoological remains"",""bathing facilities"",""chapel(s), temple(s)"",""clothing and shoes"",""dump, midden"",""dwelling"",""enclosure(s)"",""extraction site"",""forge(s)"",""fort"",""granite"",""inscription(s)"",""isolated structure"",""lightin",https://desertnetworks.huma-num.fr/sites/DN_SIT0207
DN_SIT0209,Umm Dhaya,Settlement/possible quarry along Via Nova Hadriana,32.935639999999999,28.097700000000000,"417",archaeological site,"A Ptolemaic settlement and possible quarry along the Via Nova Hadriana, near its intersection with the Red Sea coastal road that departs north from the site. According to Paprocki, abandoned before 30 BCE. He mentions Ptolemaic inscriptions, but it is n",habitation,inscription(s),"[""habitation"",""inscription(s)"",""written material""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0209
DN_SIT0211,Umm Diqal,"Roman station located 2.9km from the Mons Claudianus, and Late Roman settlement",33.466535000000000,26.797293000000000,"702",archaeological site,"In the wadi Umm Diqal, the site appears on the NF 36 K4d map under the name of its well, Bir Umm Duqal. The site is 2.9 km (by a track) SW of Mons Claudianus (located just behind the relief to the NNE). It lies on the edge of the current El-Geesh - Hur","habitation;station","dwelling;tomb(s);well(s);enclosure(s);tower(s)","[""dwelling"",""enclosure(s)"",""habitation"",""pottery (indeterminate function)"",""station"",""tomb(s)"",""tower(s)"",""transport and storage vessels"",""well(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0211
DN_SIT0213,Umm Esh el-Zarqa north,New Kingdom gold settlement,33.577222222221998,26.160555555556002,"552",archaeological site,"Around this point, the wadis are covered by traces of New Kingdom gold exploitation: heaps of crushed quartz, huts and tools, according to Klemm, Klemm 2013.The quartz veins do not show traces of extraction, so it is possible that the blocks found in t","extraction site;habitation","mine vein and trenches;dwelling;working facilities","[""dwelling"",""extraction site"",""gold"",""habitation"",""mine vein and trenches"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0213
DN_SIT2050,Umm Esh inscription,Inscription of Ramses III,33.548400000000001,26.138300000000001,"486",archaeological site,"Ramses III inscription in the area of Wadi Atalla and Umm Esh el-Zarqa (the exact location is unpublished).Described by Green in Green 1909, p. 321-322, no. 40.The Klemms saw an inscription on a rock in the Wadi Atalla, shortly before the inlet to th",habitation,"inscription(s);dwelling;working facilities","[""dwelling"",""habitation"",""inscription(s)"",""tools"",""working facilities"",""written material""]",https://desertnetworks.huma-num.fr/sites/DN_SIT2050
DN_SIT0215,Umm Fawakhir,"Major gold mining settlement in the Late Roman period; Ptolemaic temple and Roman fort",33.602136000000002,26.012492000000002,"384",archaeological site,"Together with the El-Sid settlement, the Umm Fawakhir mining site is one of the most important gold mining sites of the Eastern Desert.The main feature of the Umm Fawakhir site is a miners' village of more than 200 huts. Its main period of occupation wa","habitation;non-built settlement;fort;place of worship;extraction site;rock shelter","dwelling;mine vein and trenches;well(s);working facilities;enclosure(s);chapel(s), temple(s);quarry front(s);inscription(s)","[""chapel(s), temple(s)"",""dwelling"",""enclosure(s)"",""extraction site"",""fort"",""gold"",""granite"",""habitation"",""inscription(s)"",""mine vein and trenches"",""non-built settlement"",""place of worship"",""quarry front(s)"",""religious object"",""rock shelter"",""well(s)"",""wo",https://desertnetworks.huma-num.fr/sites/DN_SIT0215
DN_SIT0217,Umm Harba,Beryl mining settlement in the Roman period and possible Christian settlement during the Late Roman period,34.828330000000001,24.641050000000000,"454",archaeological site,"Beryl mining settlement in the Roman period and possible Christian settlement during the Late Roman period (unless the settlement was, again, a beryl mining site).Located 3.5 km from Sikait – there is no doubt it belonged to the same mining district.","extraction site;habitation","mine vein and trenches;working facilities;dwelling","[""dwelling"",""emerald/beryl"",""extraction site"",""habitation"",""mine vein and trenches"",""pottery (indeterminate function)"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0217
DN_SIT0219,Umm Hugab,New Kingdom settlements and mine,34.059722000000001,24.947500000000002,"449",archaeological site,New Kingdom settlements and mine.,"habitation;extraction site","dwelling;working facilities;mine vein and trenches","[""dwelling"",""extraction site"",""gold"",""habitation"",""mine vein and trenches"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0219
DN_SIT0220,Umm Huwaytat,"Gold mining settlement, mainly Ptolemaic",34.570965000000001,25.442869999999999,"117",archaeological site,"Ptolemaic gold mining village, located in the wadi Mubarak, a few meters south of Bir Umm Huwaytat. It corresponds to the Klemms' ""Umm Rus Ptolemaic Settlement"".The site is organized on both sides of the Wadi Mubarak with a large building and its annex","habitation;unknown;tomb(s)","enclosure(s);working facilities;dwelling;dump, midden;tomb(s)","[""dump, midden"",""dwelling"",""enclosure(s)"",""gold"",""habitation"",""pottery (indeterminate function)"",""religious object"",""tomb(s)"",""tools"",""transport and storage vessels"",""unknown"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0220
DN_SIT0221,Umm Huyut,Quarrying settlement near the road from Mons Claudianus to Qena,33.469299999999997,26.746800000000000,"736",archaeological site,"Quarrying settlement (tonalite gneiss) near the road from Mons Claudianus to Qena. The stone from this quarry, (virtually identical to that quarried at Mons Claudianus) has been identified in Rome (for example in the Basilica di Santa Maria Maggiore).As","habitation;extraction site","dwelling;chapel(s), temple(s);working facilities;quarry front(s)","[""chapel(s), temple(s)"",""dwelling"",""extraction site"",""granite"",""habitation"",""pottery (indeterminate function)"",""quarry front(s)"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0221
DN_SIT0224,Umm Khariga,Mining settlement and possible stop on the Edfu-Marsa Nakari road during the Ptolemaic period,34.695667000000000,25.025500000000001,"316",archaeological site,"New Kingdom gold mining settlement, according to R. and D. Klemm, who saw tools on the surface that they date to the New Kingdom.The University of Delaware visited the site in 1997 (called Abu Greiya by Sidebotham 1999, p. 366) and describes the surfac",habitation,"dwelling;working facilities","[""dwelling"",""gold"",""habitation"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0224
DN_SIT0225,Umm Maryah/Umm Ushra/Umm Qaria,Ptolemaic station on the Edfu-Berenike road with later reoccupation,34.546166999999997,24.676500000000001,"504",archaeological site,"Site located in the wadi Maryah, also called Umm Qaria or Umm Ushra. According to Sidebotham, Gates-Foster 2019, p. 165, water is available in the vicinity, sometimes at only 20 m deep in the wadis.The site of Umm Maryah hosted a Ptolemaic station with","station;re-occupation;isolated structure;non-built settlement;tomb(s);unknown","enclosure(s);tank(s);scattered pottery;cairn(s);tomb(s);other","[""cairn(s)"",""enclosure(s)"",""isolated structure"",""non-built settlement"",""other"",""pottery (indeterminate function)"",""re-occupation"",""scattered pottery"",""station"",""tank(s)"",""tomb(s)"",""unknown""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0225
DN_SIT2139,Umm Mirayr,Christian settlement off the road,34.681415000000001,24.967316000000000,"418",archaeological site,"Late Roman Christian settlement off the road. Noted by Sidebotham 2011 (Umm Mureer) as being between Sukkari and Wadi Umm Kharega, near the Marsa Nakari- Appollonopolis road, but not otherwise described. The coordinates given here mark the best candidate",habitation,dwelling,"[""dwelling"",""habitation""]",https://desertnetworks.huma-num.fr/sites/DN_SIT2139
DN_SIT0226,Umm Naqqat,Roman quarrying settlement,34.253166999999998,25.496333000000000,"524",archaeological site,"Quarrying settlement, comprising a large open-cut quarry of pegmatitic diorite, and an Early Roman settlement at the foot of the hill where the quarry stands.The settlement is composed of 8 buildings, of 1 to 4 rooms, that are well-built with angular co","habitation;extraction site","dwelling;quarry front(s)","[""dwelling"",""extraction site"",""habitation"",""other"",""pottery (indeterminate function)"",""quarry front(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0226
DN_SIT0227,Umm Rashid,New Kingdom gold settlements,34.089722222222001,24.970833333333001,"456",archaeological site,"New Kingdom gold settlements along the wadi, over 1.8 km.",habitation,"dwelling;working facilities","[""dwelling"",""gold"",""habitation"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0227
DN_SIT0229,Umm Salatit,New Kingdom and Ptolemaic settlements and tailings,33.913611000000003,25.179200000000002,"502",archaeological site,"Near a modern road north of Gebel el-Hamri, clusters of houses are visible on satellite imagery. The survey by D. and R. Klemm revealed a New Kingdom and Ptolemaic occupation. Tools from the two periods and Ptolemaic pottery prove that there was gold exp",habitation,"dwelling;working facilities","[""dwelling"",""gold"",""habitation"",""tools"",""transport and storage vessels"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0229
DN_SIT0230,Umm Salim,New Kingdom settlement,33.966700000000003,25.160599999999999,"525",archaeological site,"Both sides of Wadi Umm Salim, several huts were built during the New Kingdom. They are linked to a quartz tailing that reveals a gold exploitation in the wadi.",habitation,"dwelling;working facilities","[""dwelling"",""gold"",""habitation"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0230
DN_SIT0232,Umm Samra,New Kingdom settlements and mine,34.123100000000001,25.285599999999999,"589",archaeological site,New Kingdom settlements and mine.,"habitation;extraction site","dwelling;working facilities;mine vein and trenches","[""dwelling"",""extraction site"",""gold"",""habitation"",""mine vein and trenches"",""tools"",""working facilities""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0232
DN_SIT0233,Umm Shegilat,Roman quarrying settlement,33.268090000000001,26.953669999999999,"591",archaeological site,"Quarrying settlement, comprising a quarry of pegmatitic diorite, north of Mons Claudianus, 16km from the Roman station of Qattar and 17km from the Ptolemaic miner village and Roman station of Ghozza. A small settlement is located on the slopes of the hi","extraction site;habitation","dwelling;quarry front(s)","[""dwelling"",""extraction site"",""habitation"",""other"",""quarry front(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0233
DN_SIT0235,Umm Sidrah,"Ruined building at the junction of the wadi el-Maamal and the wadi Umm Sidrah, probably animal lines",33.296700000000001,27.296299999999999,"457",archaeological site,"Ruined building at the junction of the wadi el-Maamal and the wadi Umm Sidrah.According to Scaife, it could be the animal lines for the whole site of the Porphyrites (Meredith 1952, p. 100). It is indeed located near a juncture point between a big load",station,"animal lines;enclosure(s);tank(s)","[""animal lines"",""enclosure(s)"",""pottery (indeterminate function)"",""station"",""tank(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0235
DN_SIT0237,Umm Suwagi,Stop on the Via Hadriana,31.900769388889000,28.280200000000001,"455",archaeological site,"Cistern and other structures. Stop on the Via Hadriana according to the Delaware University survey. The site has been destroyed by floods and modern works nearby (Beni Mazar-Gharib highway) and is not visible on the satellite images, as shown by the Fl",station,"tank(s);well(s)","[""station"",""tank(s)"",""well(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0237
DN_SIT0238,Umm Towat,Quarries of blue-grey (trachayandesite) porphyry in activity in the first to second century AD,33.242030000000000,27.170259999999999,"755",archaeological site,"Quarries of blue-grey (trachayandesite) porphyry in activity in the first to second century AD.Located ca 6 km from Umm Balad, with no natural way between the two sites. A well-made Roman road has been followed for about 4 km, and leads to the main Roma","habitation;extraction site","dwelling;quarry front(s)","[""dwelling"",""extraction site"",""habitation"",""porphyry"",""pottery (indeterminate function)"",""quarry front(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0238
DN_SIT1912,Umm Wikalah,"Roman quarrying settlement and fort, known as ""Ophiates"" in Antiquity",33.664430000000003,26.434159999999999,"485",archaeological site,"The Umm Wikalah quarries are located on both sides of the Wadi Umm Wikalah. Green metagabbro was exploited here (see J. Harrell's chapter in Sidebotham et al. 2001, p. 142 on the type of stone). The Wikalah quarries are the ""next largest Roman quarry in","habitation;extraction site;place of worship;isolated structure;tomb(s)","enclosure(s);dwelling;storage silos or rooms;tank(s);working facilities;quarry front(s);chapel(s), temple(s);inscription(s);tower(s);cairn(s);tomb(s)","[""cairn(s)"",""chapel(s), temple(s)"",""dwelling"",""enclosure(s)"",""extraction site"",""habitation"",""inscription(s)"",""isolated structure"",""other"",""place of worship"",""quarry front(s)"",""storage silos or rooms"",""tank(s)"",""tomb(s)"",""tower(s)"",""working facilities"",""w",https://desertnetworks.huma-num.fr/sites/DN_SIT1912
DN_SIT2143,Wadi el-Bayzah settlements,"Pharaonic settlements, probably New Kingdom gold settlements",33.815555555556003,25.015277777778000,"371",archaeological site,"Three clusters of huts are located on the edges of the Wadi el-Bayzah. Thanks to their architecture and the tools found by the Egyptian Eastern Desert Expedition (Rothe, Miller, Rapp 2008), we know they date from the Pharaonic Period, probably the New Ki","extraction site;habitation","mine vein and trenches;dwelling","[""dwelling"",""extraction site"",""gold"",""habitation"",""mine vein and trenches"",""tools""]",https://desertnetworks.huma-num.fr/sites/DN_SIT2143
DN_SIT2127,Wadi Girf Campsites,Several campsites and pottery scatters in the Wadi Girf,34.392000000000003,24.965309999999999,"530",archaeological site,Several campsites and pottery scatters in the Wadi Girf,"non-built settlement;tomb(s);isolated structure","other;scattered pottery;tomb(s)","[""isolated structure"",""non-built settlement"",""other"",""scattered pottery"",""tomb(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT2127
DN_SIT0245,Zeidun,"Sanded up well and possible gold mine; Bedouin tombs",33.744999999999997,25.711388888889001,"395",archaeological site,"Ancient mining site according to Hume 1937, p. 733, but the Klemms were unable to see anything in the field (they report circular Bedouin tombs, looted, which Hume may have mistaken for worker's huts). Nothing is visible on BingMap and the GPS point give","extraction site;isolated structure;tomb(s);unknown","tomb(s);well(s);cairn(s);scattered pottery","[""cairn(s)"",""extraction site"",""gold"",""isolated structure"",""scattered pottery"",""tomb(s)"",""unknown"",""utility and cooking vessels"",""well(s)""]",https://desertnetworks.huma-num.fr/sites/DN_SIT0245
